0 0.508196721311
1 0.514754098361
2 0.514754098361
3 0.498360655738
4 0.491803278689
5 0.540983606557
6 0.524590163934
7 0.534426229508
8 0.573770491803
9 0.498360655738
10 0.501639344262
11 0.488524590164
12 0.52131147541
13 0.534426229508
14 0.55737704918
15 0.495081967213
16 0.544262295082
17 0.534426229508
18 0.514754098361
19 0.537704918033
20 0.534426229508
21 0.537704918033
22 0.544262295082
23 0.540983606557
24 0.527868852459
25 0.554098360656
26 0.524590163934
27 0.501639344262
28 0.554098360656
29 0.475409836066
30 0.491803278689
31 0.518032786885
32 0.514754098361
33 0.488524590164
34 0.504918032787
35 0.534426229508
36 0.560655737705
37 0.498360655738
38 0.55737704918
39 0.498360655738
40 0.511475409836
41 0.504918032787
42 0.481967213115
43 0.511475409836
44 0.527868852459
45 0.511475409836
46 0.544262295082
47 0.540983606557
48 0.488524590164
49 0.547540983607
50 0.491803278689
51 0.547540983607
52 0.481967213115
53 0.524590163934
54 0.495081967213
55 0.540983606557
56 0.504918032787
57 0.547540983607
58 0.508196721311
59 0.524590163934
60 0.550819672131
61 0.508196721311
62 0.524590163934
63 0.498360655738
64 0.44262295082
65 0.544262295082
66 0.504918032787
67 0.514754098361
68 0.524590163934
69 0.47868852459
70 0.518032786885
71 0.544262295082
72 0.488524590164
73 0.534426229508
74 0.501639344262
75 0.570491803279
76 0.518032786885
77 0.524590163934
78 0.540983606557
79 0.491803278689
80 0.56393442623
81 0.560655737705
82 0.554098360656
83 0.472131147541
84 0.531147540984
85 0.527868852459
86 0.511475409836
87 0.511475409836
88 0.55737704918
89 0.52131147541
90 0.550819672131
91 0.518032786885
92 0.495081967213
93 0.534426229508
94 0.472131147541
95 0.540983606557
96 0.504918032787
97 0.524590163934
98 0.531147540984
99 0.527868852459
