0 0.631967213115
1 0.647540983607
2 0.633606557377
3 0.645901639344
4 0.651639344262
5 0.639344262295
6 0.645081967213
7 0.637704918033
8 0.654918032787
9 0.639344262295
10 0.640163934426
11 0.654098360656
12 0.633606557377
13 0.631147540984
14 0.632786885246
15 0.652459016393
16 0.634426229508
17 0.636885245902
18 0.643442622951
19 0.640163934426
20 0.640163934426
21 0.624590163934
22 0.633606557377
23 0.637704918033
24 0.62868852459
25 0.643442622951
26 0.645081967213
27 0.637704918033
28 0.651639344262
29 0.647540983607
30 0.638524590164
31 0.63606557377
32 0.60737704918
33 0.626229508197
34 0.640983606557
35 0.638524590164
36 0.638524590164
37 0.637704918033
38 0.62868852459
39 0.640163934426
40 0.651639344262
41 0.640163934426
42 0.632786885246
43 0.64262295082
44 0.618852459016
45 0.640163934426
46 0.64262295082
47 0.641803278689
48 0.650819672131
49 0.648360655738
50 0.638524590164
51 0.637704918033
52 0.646721311475
53 0.627868852459
54 0.631147540984
55 0.634426229508
56 0.62131147541
57 0.619672131148
58 0.647540983607
59 0.63606557377
60 0.626229508197
61 0.62131147541
62 0.648360655738
63 0.649180327869
64 0.631967213115
65 0.652459016393
66 0.622950819672
67 0.609836065574
68 0.645901639344
69 0.651639344262
70 0.631147540984
71 0.653278688525
72 0.636885245902
73 0.611475409836
74 0.645901639344
75 0.632786885246
76 0.620491803279
77 0.626229508197
78 0.637704918033
79 0.624590163934
80 0.640983606557
81 0.637704918033
82 0.637704918033
83 0.635245901639
84 0.634426229508
85 0.645081967213
86 0.645081967213
87 0.622131147541
88 0.643442622951
89 0.635245901639
90 0.625409836066
91 0.641803278689
92 0.634426229508
93 0.631147540984
94 0.632786885246
95 0.648360655738
96 0.61393442623
97 0.648360655738
98 0.626229508197
99 0.644262295082
